open_time,open,high,low,close,volume,close_time,volume,num_trades,buy_vol,quote_vol,ignore,mavg_10,mavg_50
1500014400000,0.08690900,0.08711700,0.08690900,0.08711700,9.43300000,1500014459999,0.82145042,3,9.43300000,0.82145042,22247.10890336,0.086846901423012,0.08646874039835213
1500014460000,0.08711700,0.08711700,0.08711700,0.08711700,0.00000000,1500014519999,0.00000000,0,0.00000000,0.00000000,22247.10890336,0.08689601025519164,0.08649420136207815
1500014520000,0.08711700,0.08711700,0.08711700,0.08711700,0.00000000,1500014579999,0.00000000,0,0.00000000,0.00000000,22247.10890336,0.08693619020879316,0.08651866085194038
1500014580000,0.08711700,0.08711700,0.08711700,0.08711700,0.00000000,1500014639999,0.00000000,0,0.00000000,0.00000000,22237.68533636,0.08696906471628531,0.08654215837296646
1500014640000,0.08711700,0.08711700,0.08711700,0.08711700,0.00000000,1500014699999,0.00000000,0,0.00000000,0.00000000,22237.68533636,0.08699596204059708,0.08656473186310637
1500014700000,0.08711700,0.08711700,0.08711700,0.08711700,0.00000000,1500014759999,0.00000000,0,0.00000000,0.00000000,22237.58213163,0.0870179689423067,0.08658641775606626
1500014760000,0.08711700,0.08711700,0.08711700,0.08711700,0.00000000,1500014819999,0.00000000,0,0.00000000,0.00000000,22237.58213163,0.08703597458916004,0.08660725104157141
1500014820000,0.08711700,0.08711700,0.08711700,0.08711700,0.00000000,1500014879999,0.00000000,0,0.00000000,0.00000000,22237.58213163,0.08705070648204002,0.08662726532316736
1500014880000,0.08711700,0.08711700,0.08711700,0.08711700,0.00000000,1500014939999,0.00000000,0,0.00000000,0.00000000,22237.58213163,0.08706275984894184,0.08664649287366355
1500014940000,0.08711700,0.08711700,0.08711700,0.08711700,0.00000000,1500014999999,0.00000000,0,0.00000000,0.00000000,22238.67121163,0.08707262169458878,0.08666496468831869
1500015000000,0.08711700,0.08711700,0.08711700,0.08711700,0.00000000,1500015059999,0.00000000,0,0.00000000,0.00000000,22238.67121163,0.08708069047739082,0.08668271053586332
1500015060000,0.08725300,0.08725300,0.08725300,0.08725300,0.99000000,1500015119999,0.08638047,1,0.99000000,0.08638047,22238.67121163,0.08711201948150157,0.08670509782482243
1500015120000,0.08737900,0.08737900,0.08737900,0.08737900,0.06800000,1500015179999,0.00594177,1,0.06800000,0.00594177,22238.67121163,0.08716056139395582,0.08673155146869983
1500015180000,0.08737900,0.08737900,0.08737900,0.08737900,0.00000000,1500015239999,0.00000000,0,0.00000000,0.00000000,22238.67121163,0.08720027750414568,0.08675696570536828
1500015240000,0.08737900,0.08737900,0.08737900,0.08737900,0.00000000,1500015299999,0.00000000,0,0.00000000,0.00000000,22238.59621163,0.08723277250339191,0.08678138145062103
1500015300000,0.08725300,0.08725300,0.08725300,0.08725300,0.06300000,1500015359999,0.00549693,1,0.06300000,0.00549693,22237.50713163,0.08723645023004793,0.08679989249849562
1500015360000,0.08725300,0.08725300,0.08725300,0.08725300,0.17400000,1500015419999,0.01518200,4,0.17400000,0.01518200,22237.50713163,0.08723945927913013,0.08681767637598539
1500015420000,0.08725300,0.08725300,0.08725300,0.08725300,0.55000000,1500015479999,0.04798915,1,0.55000000,0.04798915,22237.50713163,0.08724192122837919,0.0868347616955762
1500015480000,0.08720000,0.08720000,0.08720000,0.08720000,4.40500000,1500015539999,0.38411600,1,0.00000000,0.00000000,22236.72057863,0.0872342991868557,0.08684909589416122
1500015540000,0.08720000,0.08720000,0.08720000,0.08720000,0.00000000,1500015599999,0.00000000,0,0.00000000,0.00000000,22236.72057863,0.08722806297106375,0.08686286711101554
1500015600000,0.08720000,0.08720000,0.08720000,0.08720000,0.00000000,1500015659999,0.00000000,0,0.00000000,0.00000000,22236.72057863,0.08722296061268853,0.08687609748976996
1500015660000,0.08720000,0.08720000,0.08720000,0.08720000,0.00000000,1500015719999,0.00000000,0,0.00000000,0.00000000,22236.72057863,0.08721878595583607,0.08688880830060094
1500015720000,0.08720000,0.08720000,0.08720000,0.08720000,0.00000000,1500015779999,0.00000000,0,0.00000000,0.00000000,22236.72057863,0.08721537032750223,0.08690101997487497
1500015780000,0.08720000,0.08720000,0.08720000,0.08720000,0.00000000,1500015839999,0.00000000,0,0.00000000,0.00000000,22236.72057863,0.08721257572250182,0.08691275213840416
1500015840000,0.08720000,0.08720000,0.08720000,0.08720000,0.00000000,1500015899999,0.00000000,0,0.00000000,0.00000000,22236.72057863,0.08721028922750149,0.08692402364336992
1500015900000,0.08720000,0.08720000,0.08720000,0.08720000,0.00000000,1500015959999,0.00000000,0,0.00000000,0.00000000,22232.48998363,0.08720841845886484,0.08693485259896884
1500015960000,0.08700500,0.08725300,0.08700500,0.08725300,14.81900000,1500016019999,1.29011237,5,14.81900000,1.29011237,22232.48998363,0.08717143328452578,0.08693760502897116
1500016020000,0.08725300,0.08725300,0.08725300,0.08725300,0.00000000,1500016079999,0.00000000,0,0.00000000,0.00000000,22232.68978363,0.08718626359643018,0.0869499801614448
1500016080000,0.08737900,0.08757800,0.08737900,0.08757800,100.00000000,1500016139999,8.74492458,12,100.00000000,8.74492458,22232.68978363,0.08722130657889741,0.08696681322793098
1500016140000,0.08757800,0.08757800,0.08757800,0.08757800,18.00000000,1500016199999,1.57640399,3,18.00000000,1.57640399,22232.68978363,0.08728615992818879,0.08699079332535606
1500016200000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016259999,0.00000000,0,0.00000000,0.00000000,22232.68978363,0.0873392217594272,0.08701383210450628
1500016260000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016319999,0.00000000,0,0.00000000,0.00000000,22132.68978363,0.08738263598498588,0.08703596655079258
1500016320000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016379999,0.00000000,0,0.00000000,0.00000000,22132.68978363,0.08741815671498845,0.08705723219375494
1500016380000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016439999,0.00000000,0,0.00000000,0.00000000,22145.18907429,0.0874472191304451,0.08707766316457602
1500016440000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016499999,0.00000000,0,0.00000000,0.00000000,22145.18907429,0.08747099747036417,0.08709729225130694
1500016500000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016559999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.0874904524757525,0.08711615095189752
1500016560000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016619999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.08750637020743388,0.08713426952511923
1500016620000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016679999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.08751939380608226,0.08715167703946555
1500016680000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016739999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.08753004947770367,0.08716840142011141
1500016740000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016799999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.08753876775448481,0.08718446949400921
1500016800000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016859999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.08754590089003303,0.08719990703319631
1500016860000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016919999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.0875517370918452,0.08721473879638587
1500016920000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500016979999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.08755651216605517,0.08722898856890941
1500016980000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500017039999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.08756041904495424,0.08724267920107744
1500017040000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500017099999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.08756361558223529,0.08725583264502103
1500017100000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500017159999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.08756623093091978,0.0872684699900754
1500017160000,0.08731200,0.08731200,0.08731200,0.08731200,0.25800000,1500017219999,0.02252649,1,0.00000000,0.00000000,22145.40041970,0.087520007125298,0.08727017748172297
1500017220000,0.08731200,0.08731200,0.08731200,0.08731200,0.00000000,1500017279999,0.00000000,0,0.00000000,0.00000000,22145.40041970,0.0874821876479711,0.08727181797965428
1500017280000,0.08731200,0.08731200,0.08731200,0.08731200,4.97400000,1500017339999,0.43428988,2,0.00000000,0.00000000,22148.84955710,0.08745124443924908,0.08727339411363219
1500017340000,0.08700000,0.08757800,0.08700000,0.08757800,7.51600000,1500017399999,0.65504800,2,7.51600000,0.65504800,22148.84955710,0.08736919999574924,0.08726267036712244
1500017400000,0.08757800,0.08757800,0.08757800,0.08757800,0.00000000,1500017459999,0.00000000,0,0.00000000,0.00000000,22148.84955710,0.08740716363288574,0.08727503890429657
1500017460000,0.08844700,0.08844700,0.08844700,0.08844700,3.45200000,1500017519999,0.30531904,1,0.00000000,0.00000000,22142.84955710,0.08759622479054288,0.08732100769430794
1500017520000,0.08844700,0.08844700,0.08844700,0.08844700,0.00000000,1500017579999,0.00000000,0,0.00000000,0.00000000,22142.84955710,0.08775091119226236,0.08736517305362639
1500017580000,0.08856600,0.08856600,0.08856600,0.08856600,0.21100000,1500017639999,0.01868742,1,0.00000000,0.00000000,22142.84955710,0.08789910915730556,0.08741227332144791
1500017640000,0.08856600,0.08856600,0.08856600,0.08856600,0.00000000,1500017699999,0.00000000,0,0.00000000,0.00000000,22142.84955710,0.08802036203779547,0.08745752582661893
1500017700000,0.08856600,0.08856600,0.08856600,0.08856600,0.00000000,1500017759999,0.00000000,0,0.00000000,0.00000000,22142.84955710,0.08811956894001446,0.08750100308374643
1500017760000,0.08856600,0.08856600,0.08856600,0.08856600,0.00000000,1500017819999,0.00000000,0,0.00000000,0.00000000,22142.84955710,0.0882007382236482,0.08754277475962519
1500017820000,0.08856600,0.08856600,0.08856600,0.08856600,0.00000000,1500017879999,0.00000000,0,0.00000000,0.00000000,22142.84955710,0.08826714945571217,0.08758290778523231
1500017880000,0.08856600,0.08856600,0.08856600,0.08856600,0.00000000,1500017939999,0.00000000,0,0.00000000,0.00000000,22142.84955710,0.08832148591830996,0.08762146646330557
1500017940000,0.08856600,0.08856600,0.08856600,0.08856600,0.00000000,1500017999999,0.00000000,0,0.00000000,0.00000000,22142.84955710,0.08836594302407179,0.08765851257168046
1500018000000,0.08856600,0.08856600,0.08856600,0.08856600,0.00000000,1500018059999,0.00000000,0,0.00000000,0.00000000,22142.84955710,0.08840231701969511,0.08769410546255423
1500018060000,0.08856600,0.08856600,0.08856600,0.08856600,0.00000000,1500018119999,0.00000000,0,0.00000000,0.00000000,22142.84955710,0.08843207756156872,0.08772830215783797
1500018120000,0.08866900,0.08866900,0.08866900,0.08866900,0.40400000,1500018179999,0.03582227,1,0.00000000,0.00000000,22142.84955710,0.08847515436855623,0.08776519719586395
1500018180000,0.08866900,0.08866900,0.08866900,0.08866900,0.00000000,1500018239999,0.00000000,0,0.00000000,0.00000000,22142.84955710,0.08851039902881873,0.0878006449907839
1500018240000,0.08849000,0.08849000,0.08849000,0.08849000,1.00700000,1500018299999,0.08910943,1,0.00000000,0.00000000,22142.84955710,0.08850669011448806,0.08782768185316847
1500018300000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500018359999,0.00000000,0,0.00000000,0.00000000,22142.84955710,0.0885036555482175,0.08785365819015342
1500018360000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500018419999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08850117272126887,0.0878786156106803
1500018420000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500018479999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.0884991413174018,0.0879025940904515
1500018480000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500018539999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.0884974792596924,0.08792563203609541
1500018540000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500018599999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08849611939429378,0.08794776634680646
1500018600000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500018659999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08849500677714946,0.08796903247355946
1500018660000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500018719999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08849409645403138,0.08798946447599428
1500018720000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500018779999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08849335164420749,0.08800909507706263
1500018780000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500018839999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.0884927422543516,0.0880279557155254
1500018840000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500018899999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08849224366265131,0.08804607659638516
1500018900000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500018959999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08849183572398743,0.0880634867393355
1500018960000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500019019999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08849150195598972,0.08808021402530511
1500019020000,0.08849000,0.08849000,0.08849000,0.08849000,0.00000000,1500019079999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.0884912288730825,0.08809628524117202
1500019080000,0.08859100,0.08859100,0.08859100,0.08859100,0.12900000,1500019139999,0.01142823,1,0.00000000,0.00000000,22132.44981418,0.08850936907797659,0.0881156871859043
1500019140000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019199999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08852421106379903,0.08813432816501872
1500019200000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019259999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08853635450674466,0.08815223802838187
1500019260000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019319999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.0885462900509729,0.08816944545465623
1500019320000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019379999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08855441913261419,0.08818597799727733
1500019380000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019439999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.0885610701994116,0.08820186212862452
1500019440000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019499999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08856651198133676,0.08821712328245598
1500019500000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019559999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08857096434836645,0.0882317858946766
1500019560000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019619999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.088574607194118,0.0882458734425041
1500019620000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019679999,0.00000000,0,0.00000000,0.00000000,22132.44981418,0.08857758770427836,0.08825940848209668
1500019680000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019739999,0.00000000,0,0.00000000,0.00000000,22135.03801218,0.08858002630350047,0.08827241268470254
1500019740000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019799999,0.00000000,0,0.00000000,0.00000000,22135.03801218,0.08858202152104583,0.0882849068713895
1500019800000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019859999,0.00000000,0,0.00000000,0.00000000,22135.03801218,0.08858365397176478,0.08829691104641062
1500019860000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019919999,0.00000000,0,0.00000000,0.00000000,22135.03801218,0.0885849896132621,0.08830844442925938
1500019920000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500019979999,0.00000000,0,0.00000000,0.00000000,22135.03801218,0.0885860824108508,0.08831952548546605
1500019980000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500020039999,0.00000000,0,0.00000000,0.00000000,22134.50578924,0.08858697651796885,0.08833017195618469
1500020040000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500020099999,0.00000000,0,0.00000000,0.00000000,22134.50578924,0.08858770806015634,0.08834040088661829
1500020100000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500020159999,0.00000000,0,0.00000000,0.00000000,22134.50578924,0.08858830659467337,0.08835022865332791
1500020160000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500020219999,0.00000000,0,0.00000000,0.00000000,22134.50578924,0.08858879630473276,0.08835967099046949
1500020220000,0.08859100,0.08859100,0.08859100,0.08859100,0.00000000,1500020279999,0.00000000,0,0.00000000,0.00000000,22134.46393363,0.08858919697659955,0.08836874301500056
1500020280000,0.08625200,0.08625200,0.08625200,0.08625200,1.85100000,1500020339999,0.15965245,1,1.85100000,0.15965245,22134.46393363,0.08816425207176326,0.08828573085926604
1500020340000,0.08625200,0.08625200,0.08625200,0.08625200,0.00000000,1500020399999,0.00000000,0,0.00000000,0.00000000,22134.46393363,0.0878165698768972,0.08820597428409582
1500020400000,0.08625200,0.08656400,0.08625200,0.08656400,7.95100000,1500020459999,0.68769034,2,7.95100000,0.68769034,22134.46393363,0.08753210262655226,0.08812934560413777
1500020460000,0.08656400,0.08656400,0.08656400,0.08656400,0.00000000,1500020519999,0.00000000,0,0.00000000,0.00000000,22134.32282233,0.08735608396717912,0.08806795777987228
